Title,Link,abstract
Simulated Microgravity Promotes Horizontal Gene Transfer of Antimicrobial Resistance Genes between Bacterial Genera in the Absence of Antibiotic Selective Pressure,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8468678/,本研究は、宇宙空間の微小重力環境が抗菌薬耐性遺伝子の水平伝播（HGT）に与える影響を明らかにすることを目的としています。地上で模擬微小重力（SMG）条件下と通常重力（1G）条件下で、抗菌薬耐性遺伝子を持つAcinetobacter pittii（ドナー菌）と耐性遺伝子を持たないStaphylococcus aureus（レシピエント菌）を共培養し、PCR法で耐性遺伝子の伝播を追跡しました。その結果、SMG条件下では1Gに比べて耐性遺伝子bla OXA-500およびISAba1の伝播率が著しく高く、これに伴いレシピエント菌はオキサシリンに対する耐性を獲得しました。これらの成果は、宇宙の微小重力環境が抗菌薬耐性遺伝子の拡散を促進し、長期宇宙ミッションにおける感染症リスクを増大させる可能性を示唆しており、宇宙生物医学における重要な知見となります。
Understanding the Complexities and Changes of the Astronaut Microbiome for Successful Long-Duration Space Missions,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9031868/,本研究は、長期間の宇宙ミッションにおける宇宙飛行士の健康維持に重要な役割を果たす人体微生物叢（マイクロバイオーム）の変化と複雑性を理解することを目的としています。微小重力や宇宙放射線などの宇宙環境が微生物叢の構成や機能に与える影響を調査し、免疫機能や骨の健康、認知機能への関連性を検討しました。これまでの国際宇宙ステーション（ISS）での研究成果を踏まえ、微生物叢のバランスが宇宙飛行士の健康維持に不可欠であること、また性差や薬物効果への影響も考慮すべき重要な要素であることが示されました。今後、月や火星での長期滞在に向けて、微生物叢と人体および宇宙環境との相互作用をさらに解明し、適切な対策を講じるための研究が必要であると結論づけています。
Toward sustainable space exploration: a roadmap for harnessing the power of microorganisms.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10030976/,本研究は、地球からの資源依存を減らし、持続可能な宇宙探査を実現するために、微生物バイオテクノロジーの活用を提案しています。特に、長期間の深宇宙探査や月面基地などで現地資源の利用や資源循環を可能にし、宇宙環境の保全や宇宙ゴミ問題への倫理的配慮にも寄与することを目的としています。実験的には、地上の実験室や低軌道、さらには月周回や月面での試験を通じて微生物技術の成熟を図り、遺伝子工学や合成生物学を駆使した研究開発が必要とされています。これらの技術は地球上の環境問題解決や国連の持続可能な開発目標（SDGs）にも応用可能であり、宇宙探査の技術的・政治的持続性を高める意義が強調されています。
Roll maneuvers are essential for active reorientation of Caenorhabditis elegans in 3D media,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5910807/,本研究は、モデル生物である線虫Caenorhabditis elegansの自然環境が三次元（3D）であるにもかかわらず、これまでの運動解析が主に二次元（2D）に限定されていた問題に着目し、3D環境下での線虫の姿勢制御メカニズムを定量的に解析しました。その結果、線虫が3D空間内で自在に方向転換するために不可欠な「ロール運動」と呼ばれる独特の行動様式を発見し、この運動は体のねじれ（トーション）に伴い、背腹方向の波動面が軌跡の対称軸まわりに回転することで実現されることを示しました。さらに、泳ぐ際のロールは掘り進む際よりも速く、この速度差は歩容の変化や体のねじれの増加によるものではなく、流体力学的な粘性力の増強効果によることを明らかにし、流体環境が3Dでの姿勢制御を促進する役割を果たすことを示しました。これらの成果は、線虫の3D運動理解を深めるとともに、宇宙環境など微小重力下での生物の運動制御研究にも示唆を与える可能性があります。
Microfluidic Device for Studying Nematodes,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12021249/,本研究は、線虫Caenorhabditis elegansの胚を効率的かつ無害に同期化する方法の開発を目的としています。従来は化学的に胚を同期化する漂白法が用いられてきましたが、胚へのダメージや処理のばらつきが問題でした。そこで、サイズの異なる発生段階の線虫を物理的に分離するために、市販のメッシュフィルターを用いたろ過法を提案し、従来法よりも多くの胚を高純度で回収できることを示しました。この方法は化学的ストレスを与えず、線虫の後期発育にも悪影響がなく、ハイスループット解析に適した胚の大量調製を可能にする点で意義があります。なお、本技術はC. elegans以外の類似種にも応用可能であり、宇宙環境下での生物学的実験においても胚の健全な同期化手法として期待されます。
NemaFlex: A microfluidics-based technology for standardized measurement of muscular strength of C. elegans.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6057834/,本研究は、筋力低下が加齢や疾患、宇宙飛行などの環境下で生じることに着目し、モデル生物C. elegansの筋力を標準化して測定する技術の開発を目的としています。従来、C. elegansの筋力測定は行動や運動様式に依存して変動し、標準化が困難でしたが、本研究では微小流体デバイス内の多数の微細な柱を這う際の柱のたわみを利用した「NemaFlex」という新たな測定システムを構築し、行動や歩様に依存しない筋力の定量化を実現しました。さらに、筋収縮薬や筋機能異常変異体を用いた検証により信頼性を確認し、体サイズの違いを補正するスケーリング因子も導入することで、遺伝子変異体間の比較研究が可能となりました。この技術は、宇宙環境下での筋力低下メカニズムの解明や、遺伝子・薬剤スクリーニングへの応用に貢献すると期待されます。
"Swim exercise in Caenorhabditis elegans extends neuromuscular and gut healthspan, enhances learning ability, and protects against neurodegeneration",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6876156/,本研究は、線虫Caenorhabditis elegansを用いて長期的な水泳運動プロトコルを確立し、運動が加齢に伴う複数の組織の健康寿命を延ばす効果を明らかにすることを目的としています。複数回の毎日の水泳セッションが筋肉の遺伝子発現や運動能力、ミトコンドリア形態の改善を促し、さらに運動に直接関与しない咽頭や腸の機能的健康も向上させることが示されました。また、神経系の健康面では学習能力の向上や、タウオパチーやアルツハイマー病、ハンチントン病モデルにおける神経変性の抑制効果が確認されました。特に、若年期の限定的な運動経験が中年期以降まで持続的な全身的健康効果をもたらす点は、宇宙環境のような加齢促進条件下での健康維持戦略の理解にも貢献すると考えられます。
Molecular muscle experiment: Hardware and operational lessons for future astrobiology space experiments,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7415877/,本研究は、宇宙環境下での生物学実験におけるハードウェア設計と運用の課題を明らかにし、将来の宇宙生物学実験の改善に資することを目的としています。特に、モデル生物である線虫Caenorhabditis elegansを用いた筋肉機能低下の研究において、過去に使用された培養用バッグや実験装置が利用できなかったため、新たに宇宙ステーションでの使用に適したハードウェアを設計・検証しました。その結果、ガス交換性能が異なる複数の培養バッグを比較検討し、素材の厚みが生物の成長に大きく影響することを発見し、培養条件の最適化を実現しました。また、餌の種類による酸素消費量の違いも確認され、これらの知見は宇宙環境での生物実験の信頼性向上に寄与します。これらの成果は、宇宙空間での生物学的適応や実験設計の課題を克服するための重要な指針となり、今後の宇宙生物学研究の発展に貢献すると考えられます。
Tart Cherry Increases Lifespan in Caenorhabditis elegans by Altering Metabolic Signaling Pathways,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7285199/,本研究は、老化に関わるインスリン/IGF-1シグナル経路（特にC. elegansのDAF-2/DAF-16経路）とミトコンドリア機能、酸化ストレスの関係に着目し、抗酸化作用を持つモントモレンシー種のタルトチェリー抽出物（TCE）が寿命延長に及ぼす影響を調査しました。実験では、野生型の線虫にTCEを投与すると平均寿命が有意に延長し、長寿関連遺伝子（daf-16やaak-2）や抗酸化関連遺伝子（sod-2）の発現が増加し、ミトコンドリアの予備呼吸能も向上しました。一方で、daf-16やaak-2遺伝子を欠損した変異体では寿命延長効果が見られなかったことから、TCEの効果は主にDAF-16依存的な経路を介していることが示唆されます。これらの結果は、宇宙環境のような酸化ストレスが増大する条件下でも、タルトチェリー由来の抗酸化物質がミトコンドリア機能を改善し、健康寿命の延長に寄与する可能性を示しており、今後さらなる分子機構の解明が期待されます。
A region of UNC-89 (obscurin) lying between two protein kinase domains is a highly elastic spring required for proper sarcomere organization,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9549344/,本研究は、線虫C. elegansの筋肉サルコメアのMラインに局在する巨大多ドメインタンパク質UNC-89（オブスクリンの相同体）の、特に2つのタンパク質キナーゼドメイン間に位置する「インターキナーゼ領域」が筋繊維の構造維持に果たす役割を明らかにすることを目的としています。この領域は低い配列複雑性と高いプロリン含量を持ち、予測される二次構造がほとんどないランダムコイルとして機能し、単一分子力スペクトロスコピーにより高い弾性を示すエントロピー性スプリングとして働くことが示されました。CRISPR/Cas9技術を用いてこの571残基の領域を欠失させた線虫では、体壁筋のサルコメア構造が著しく乱れ、筋収縮力や運動能力が低下し、超解像顕微鏡観察により異常な短いA帯が細胞膜近傍に出現することが確認されました。これらの結果は、UNC-89のインターキナーゼ領域が筋肉の機械的安定性と正常なサルコメア形成に不可欠であることを示しており、宇宙環境下での筋萎縮や機能低下の理解に向けた基盤となる可能性があります。
NemaLife chip: a micropillar-based microfluidic culture device optimized for aging studies in crawling C. elegans,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7530743/,本研究では、線虫Caenorhabditis elegansの一生を通じた飼育と老化解析に適したマイクロ流体デバイス「NemaLifeチップ」を開発しました。このチップは、動物が自然な這行運動を維持できる最適化された微小柱構造を備え、子孫と成虫を分離しながら飼育管理を容易にし、薬剤や餌の迅速な投与を可能にします。従来の寒天培地上での寿命や健康指標と同等の結果を再現でき、化学的な子孫抑制剤や液体飼育による泳動ストレスを回避できる点が特徴です。さらに、寿命延長に関わる遺伝子変異体やRNA干渉による遺伝子ノックダウンの効果も検証でき、健康寿命指標の計測も可能であることから、C. elegansの老化研究や薬剤スクリーニングにおいて信頼性の高いプラットフォームとして期待されます。宇宙環境下の微小重力など特殊環境での生理応答解析にも応用可能な基盤技術と考えられます。
Spaceflight affects neuronal morphology and alters transcellular degradation of neuronal debris in adult Caenorhabditis elegans,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7890410/,本研究は、長期宇宙滞在が神経系に与える影響を明らかにすることを目的に、モデル生物の線虫Caenorhabditis elegansを用いて成人期の神経細胞の形態変化と神経由来の細胞ゴミの処理過程を調査しました。国際宇宙ステーション（ISS）で5日間生活した線虫では、PVDニューロンや触覚受容ニューロンにおいて樹状突起の過剰分岐が観察され、さらに神経細胞内のタンパク質ストレスがある条件下では、神経細胞外に排出されたゴミが周囲組織に蓄積しやすくなることが示されました。これらの結果は、宇宙環境が成人神経の形態的リモデリングを促進するとともに、神経細胞の廃棄物処理機構（トランスセルラー分解）を阻害する可能性を示唆しており、長期宇宙飛行に伴う神経系の健康リスク評価と対策開発の重要性を強調しています。ただし、詳細な分子機構やヒトへの直接的な影響については今後の研究が必要です。
Microfluidics-integrated spaceflight hardware for measuring muscle strength of Caenorhabditis elegans on the International Space Station.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9640571/,本研究は、微小重力環境下での筋肉維持に関わる遺伝子発現の変化が線虫Caenorhabditis elegansの筋力にどのように影響するかを、多世代にわたり調べることを目的としています。これまでに筋肉付着複合体をコードする遺伝子の発現低下が報告されていましたが、その筋力への影響は不明でした。そこで、著者らは筋力測定用のマイクロ流体デバイス「NemaFlex」を宇宙飛行用に改良し、混合世代の線虫を選別・飼育できる個別チャンバーや、気泡や詰まりを防ぐ流体注入プロトコル、宇宙飛行士が安全かつ簡便に操作可能な装置を開発しました。地上での検証を経て、このハードウェアは国際宇宙ステーション（ISS）に搭載され、宇宙環境が多世代生物の筋力に与える影響を解明するための重要な技術基盤となることが期待されます。
A Compact Imaging Platform for Conducting C. elegans Phenotypic Assays on Earth and in Spaceflight.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9862956/,本研究は、モデル生物である線虫Caenorhabditis elegansの全身表現型解析を地上および宇宙環境で効率的に行うため、スマートデバイスのカメラを組み込んだ3Dプリント製のコンパクトイメージングプラットフォーム（CIP）を開発したことを報告しています。CIPは外部の光学部品や機械的な焦点調整を必要とせず、USB電源で動作可能な小型設計で、寒暖管理が可能なインキュベーター内での使用や複数台の並列運用にも対応しています。地上での実験では、寒天プレートや液滴、マイクロ流体チップ上の線虫を用いた行動解析や運動試験において、既存の文献データと整合する信頼性の高い表現型データを取得でき、変異体の識別も可能であることを示しました。さらに、CIPのシンプルかつ多用途な設計は、国際宇宙ステーション（ISS）での実験に適応可能であり、宇宙環境特有の制約（サイズ、重量、クルーの作業時間）を考慮した将来的な宇宙生物学研究への応用が期待されますが、ISS搭載に向けた安全性や信頼性の認証が今後の課題として残っています。
Mitochondrial sulfide promotes life span and health span through distinct mechanisms in developing versus adult treated Caenorhabditis elegans.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10410709/,本研究は、加齢に伴う健康寿命の延長を目指し、ミトコンドリアに特異的に作用する硫化水素（H2S）供与体（mtH2S）が線虫Caenorhabditis elegansの寿命と健康寿命に及ぼす効果とその分子機構を調査しました。生後すぐからの投与と成人期からの投与を比較した結果、発生期からのmtH2S投与は寿命と神経筋機能の健康寿命を改善し、ミトコンドリアの構造や機能を維持することが明らかとなりました。一方、成人期開始のmtH2S投与は寿命には影響しないものの、加齢に伴う遺伝子発現の老化変化を抑制し、健康寿命を延ばすことが示され、これらの効果はFoxO転写因子（daf-16）を介する代謝経路に依存していることが示唆されました。これらの結果は、宇宙環境などのストレス下でもミトコンドリア機能を保護し健康寿命を延長する新たな治療戦略として、低用量のミトコンドリア標的型H2S供与体の有用性を示しており、加齢関連疾患の予防や宇宙飛行士の健康維持に貢献する可能性があります。
Bisphosphonates attenuate age-related muscle decline in Caenorhabditis elegans.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10751425/,本研究は、骨粗鬆症治療薬として用いられるビスホスホネート（特にゾレドロン酸：ZA）が、線虫Caenorhabditis elegansの加齢に伴う筋肉機能低下（サルコペニア）を遅延させるかを検証しました。実験では、低濃度のZA投与が寿命と健康寿命を延長し、筋繊維構造の維持やミトコンドリアのネットワーク形成を改善することが明らかとなり、これらの効果にはFOXOや筋肉由来のサイトカイン、ミトコンドリア関連遺伝子が関与していることが示されました。これらの結果は、骨格を持たない線虫でもZAが筋肉の老化を抑制し、神経筋機能の維持に寄与することを示唆しており、宇宙環境のような筋萎縮が進みやすい条件下でも応用可能な抗サルコペニア治療の候補となり得ます。ただし、本研究は線虫モデルに基づくため、ヒトへの直接的な適用にはさらなる検証が必要です。
Spaceflight Induces Strength Decline in Caenorhabditis elegans,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10605753/,本研究は、宇宙飛行が生物の筋力に与える影響を理解し、深宇宙探査の安全性向上に寄与することを目的としています。モデル生物として線虫Caenorhabditis elegansを用い、国際宇宙ステーション（ISS）上で飼育した野生型と筋ジストロフィーモデル（dys-1）を対象に、微小流体デバイス「NemaFlex-S」を使って個体の筋力を測定しました。その結果、宇宙飛行環境下では神経筋力が地上対照群より16.6％低下し、筋ジストロフィーモデルではさらに顕著な23％の低下が認められました。遺伝子発現解析では、ストレス応答の亢進やミトコンドリア・細胞骨格関連遺伝子の抑制に加え、カルシウムやアセチルコリンの神経伝達異常が示唆され、これらが宇宙環境による筋力低下の分子基盤であることが示されました。これらの成果は、宇宙飛行に伴う筋力低下のメカニズム解明に貢献するとともに、将来的な宇宙医学的介入や深宇宙探査に向けた生体モデルの確立に重要な知見を提供しています。
Metabolic model predictions enable targeted microbiome manipulation through precision prebiotics.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10846184/,本研究は、宿主と腸内微生物の健康に有益な相互作用を特異的に制御するための手法開発を目的としています。特に、代謝モデルを用いて、複数種が共存する微生物群集内で特定の有用菌種の増殖を選択的に促進する「精密プレバイオティクス」の候補化合物を予測し、線虫Caenorhabditis elegansの微生物コミュニティをモデルに実験的検証を行いました。その結果、L-セリン、L-スレオニン、D-マンニトール、γ-アミノ酪酸（GABA）が標的菌Pseudomonas lurida MYb11の増殖を特異的に促進し、特にL-セリンは宿主体内でもMYb11の優占を確認しました。これらの成果は、代謝モデリングが宇宙環境など多様な条件下での微生物叢操作に有効なツールとなり、将来的な微生物叢を標的とした治療法開発の基盤となることを示しています。
Transcriptomics analysis reveals molecular alterations underpinning spaceflight dermatology.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11166967/,本研究は、宇宙飛行という過酷な環境が皮膚に及ぼす分子レベルの影響を明らかにすることを目的としています。マウスや宇宙飛行士の皮膚組織を対象にトランスクリプトミクス解析を行い、DNA損傷と修復機構の活性化、皮膚バリア機能やコラーゲン形成に関わる遺伝子の発現変動、さらにミトコンドリア機能の異常が宇宙飛行中の皮膚健康リスクの主要因であることを示しました。これらの分子変化は、宇宙放射線や微小重力など宇宙環境特有のストレスに起因すると考えられ、興味深いことに、帰還後には遺伝子発現の再調整が見られ、地上環境への再適応能力も示唆されました。これらの成果は、宇宙飛行に伴う皮膚障害の予防や対策開発に向けた基盤情報を提供するとともに、今後の研究で具体的なメカニズム解明と対策検討が期待されます。
Identification and characterization of a skin microbiome on Caenorhabditis elegans suggests environmental microbes confer cuticle protection,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11302229/,本研究は、線虫Caenorhabditis elegansが自然環境で接触する微生物群のうち、特にその表皮（キューティクル）に付着する「皮膚マイクロバイオーム」を同定・特徴付けることを目的としています。研究では、自然由来の微生物群を模したmCeMbioという共生細菌群を用い、微生物の表皮付着を微細なスワブ法や16S rRNA遺伝子シーケンスで解析し、皮膚と腸で異なる細菌群が存在することを明らかにしました。特にEnterobacter sp. JUb101は皮膚に優先的に存在し、Stenotrophomonas indicatrix JUb19やOchrobactrum vermis MYb71は腸内に多いことが示されました。さらに、この皮膚マイクロバイオームは線虫のキューティクルの保護機能を高め、過酷な環境下での宿主の適応性向上に寄与する可能性が示唆されており、宇宙環境など微生物との相互作用が重要な環境下での生物の健康維持研究にも示唆を与えます。
Protein kinase 2 of the giant sarcomeric protein UNC-89 regulates mitochondrial morphology and function,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11487192/,本研究は、筋肉の収縮に重要な巨大サルコメアタンパク質UNC-89に含まれるタンパク質キナーゼ2（PK2）が、ミトコンドリアの形態と機能をどのように制御するかを明らかにすることを目的としています。C. elegansを用いてPK2の触媒活性を失わせる変異体（KtoA）を作製したところ、筋肉の基本構造や運動機能には異常が見られなかったものの、ミトコンドリアが断片化し、ミトコンドリア分裂を促進するDRP-1タンパク質のミトコンドリアへの結合が増加していることが観察されました。さらに、これらの変異体ではATP産生や解糖系の活性が変化し、電子伝達系の複合体の機能異常も示唆され、ミトコンドリアのエネルギー産生が調節異常に陥っている可能性が示されました。これらの結果は、筋肉の収縮装置からミトコンドリアへのシグナル伝達がエネルギー需要と供給の調和に重要であることを示しており、宇宙環境下での筋肉機能維持やエネルギー代謝の理解に貢献すると考えられます。
New perspectives on viable microbial communities in low-biomass cleanroom environments,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3554398/,本研究は、宇宙機組立用クリーンルームという低バイオマス環境における微生物コミュニティの生存可能性を、系統的なDNA解析技術を用いて明らかにすることを目的としています。具体的には、死細胞のDNAを除去する前処理としてプロピジウムモノアザイド（PMA）を用い、その後に高感度なパイロシーケンスやPhyloChipマイクロアレイ解析を行うことで、生存菌の多様性や分布を詳細に評価しました。その結果、PMA処理前の試料では多種多様な細菌DNAが検出された一方で、PMA処理後は全DNAの1～10％程度に減少し、生存可能な菌種は限られた強靭な系統に集中していることが示されました。特に、宇宙機器が設置されているミッション重要クリーンルームでは、生存菌の多様性が著しく低く、耐久性の高い菌種が優勢であることが確認され、宇宙環境に適応した微生物の特徴を示唆しています。これらの成果は、低バイオマス環境における微生物の生存状態を系統的に評価した初の包括的研究として、宇宙機器の微生物汚染管理や生命探査ミッションの微生物リスク評価に重要な知見を提供しています。
Microbial existence in controlled habitats and their resistance to space conditions,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10370681/,本研究は、結核（TB）感染に対する宿主の免疫応答に腸内微生物叢がどのように影響するかを、野生マウス由来の腸内細菌叢を持つBALB/cマウス（WildR）と通常の実験室飼育BALB/cマウス（LabC）を比較して検証しました。主な実験では、両群のマウスに結核菌を感染させ、感染初期の病原体制御や肺の免疫病理学的変化、腸内細菌叢の多様性と組成の変化を観察しました。結果として、WildRマウスはLabCマウスに比べて初期の結核感染をより効果的に抑制し、腸内細菌叢の組成は異なるものの、肺の典型的な結核病変やT細胞応答は両群で大きく重なっていました。これらの成果は、野生由来の腸内微生物が宿主の感染抵抗性を高める可能性を示し、実験動物モデルの人間病態への適合性向上に寄与することが期待されますが、宇宙環境下での影響については本研究からは明確な結論が得られていません。
Microbiomes of the dust particles collected from the International Space Station and Spacecraft assembly facilities,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4624184/,本研究は、国際宇宙ステーション（ISS）と地上の宇宙機組立施設（NASAのクリーンルーム）における塵埃中の微生物群集（マイクロバイオーム）を比較し、ISS特有の微生物環境を明らかにすることを目的としています。ISSおよびクリーンルームから採取した試料に対し、培養法やATP測定、PMA-qPCR、16S rRNA遺伝子シーケンス解析を用いて生存可能な微生物の多様性と量を評価した結果、ISSでは主にヒト皮膚由来のアクチノバクテリア門（特にコリネバクテリウムやプロピオニバクテリウム）が優勢である一方、クリーンルームではプロテオバクテリア門が優勢であることが示されました。PMA処理により生存可能な細菌数は大幅に減少しましたが、微生物群集の構成比率には大きな変化が見られなかったことから、ISSの微生物環境は特定の皮膚常在菌が安定的に存在していることが示唆されます。これらの成果は、宇宙環境特有の微生物生態系の理解を深めるとともに、ISSの衛生管理や宇宙飛行士の健康維持に向けた効果的な清掃対策の立案に貢献すると期待されます。
"Draft genome sequences of two Aspergillus fumigatus strains, isolated from the International Space Station",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4945788/,本研究は、国際宇宙ステーション（ISS）から分離された日和見病原菌であるAspergillus fumigatusの2株（ISSFT-021およびIF1SW-F4）のドラフトゲノム配列を解読することを目的としています。これにより、宇宙環境下での微生物の病原性が地上の臨床株と比較してどのように異なるかを明らかにし、ISS内での感染リスク評価や対策に役立てることが期待されます。主要な方法としては、ISSから分離した菌株の全ゲノムシーケンスを行い、得られた配列情報を解析して病原性に関連する遺伝的特徴を調査しました。得られたドラフトゲノムは、宇宙環境特有の微生物適応や病原性の変化を理解する基盤となり、宇宙飛行士の健康管理に重要な知見を提供すると考えられます。
Characterization of Aspergillus fumigatus isolates from air and surfaces of the International Space Station.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9116463/,本研究は、国際宇宙ステーション（ISS）という特殊な宇宙環境下で採取された糸状菌Aspergillus fumigatusの分子適応を明らかにすることを目的としています。ISSの低栄養、微小重力、強い放射線といった環境要因が微生物のタンパク質発現に与える影響を、ISS内のHEPAフィルターや表面から分離した2株と、地上の臨床株と比較するプロテオーム解析により調査しました。その結果、ISS由来株ではストレス応答や炭水化物代謝、二次代謝に関わるタンパク質が増加し、特に酸化ストレス応答やエタノール発酵、毒素合成に関連するタンパク質が豊富であることが示され、宇宙環境に適応した分子レベルの変化が示唆されました。これらの知見は、宇宙空間における微生物の病原性や耐性の変化を理解する上で重要であり、宇宙環境が微生物の生理機能に及ぼす影響を分子レベルで捉えた初めての報告として意義があります。ただし、機構の詳細については今後の研究が必要です。
Draft genome sequences of biosafety level 2 opportunistic pathogens isolated from the environmental surfaces of the International Space Station.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5201052/,本研究は、国際宇宙ステーション（ISS）の環境表面から分離されたバイオセーフティレベル2（BSL-2）に分類される日和見病原体20株のドラフトゲノム配列を解析することを目的としています。微小重力環境下での病原体の病原性や毒性の変化を地上の株と比較して理解するために、これらのゲノム情報が重要な基盤となります。主要な方法としては、ISS内の環境表面から病原体を採取し、次世代シーケンシング技術を用いてゲノム配列を決定しました。得られた成果は、宇宙環境が微生物の特性に与える影響を解明し、将来的な宇宙飛行士の健康管理やバイオセーフティ対策に寄与することが期待されます。
Draft Genome Sequences of Several Fungal Strains Selected for Exposure to Microgravity at the International Space Station.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5391430/,本研究は、国際宇宙ステーション（ISS）での微小重力環境に曝露されることを目的に選定された8種類の真菌株のドラフトゲノム配列を解読したものです。これらのゲノム情報は、宇宙環境下で観察された新規の生物活性物質の産生メカニズムを理解するための基盤データとして重要です。微小重力が真菌の代謝や遺伝子発現に与える影響を解析することで、宇宙環境が生物学的機能に及ぼす影響の解明に寄与すると期待されます。ただし、現段階ではゲノム配列の提示にとどまっており、具体的な機能解析や生理的変化の詳細は今後の研究課題となります。
Human presence impacts fungal diversity of inflated lunar/Mars analog habitat.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5504618/,本研究は、宇宙探査に向けた閉鎖環境である膨張型月・火星模擬居住施設（ILMAH）における30日間の人間滞在が真菌多様性に与える影響を調査することを目的としています。伝統的な培養法と最新の分子技術（ITS領域を標的としたiTag Illuminaシーケンス）を用いて、時間経過と場所ごとの真菌群集構造の変動を解析し、さらに生存真菌のみを選択的に検出するためにプロピジウムモノアジド（PMA）処理を施しました。その結果、滞在期間中に真菌多様性は増加し、真菌負荷は減少する傾向が認められ、特に20日目のサンプルでは他の時点と異なる特徴的な真菌群集が観察されました。これらの成果は、閉鎖環境内の微生物管理が居住者の健康維持に不可欠であることを示しており、宇宙環境における居住施設の適切な維持管理や清掃手法の開発に重要な知見を提供しています。なお、真菌多様性の変動は人間の存在に起因すると考えられますが、空気中の真菌の影響も無視できないため、詳細な寄与割合については今後の研究が必要です。
Whole metagenome profiles of particulates collected from the International Space Station,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5580210/,本研究は、国際宇宙ステーション（ISS）内に浮遊する微粒子に含まれる微生物の全メタゲノム解析を通じて、宇宙環境下での微生物群集の遺伝的特徴を明らかにすることを目的としています。具体的には、ISSおよび地上の比較対象（SAF）から採取した微粒子のDNAを解析し、KEGGデータベースを用いて微生物の遺伝子機能パスウェイを同定しました。解析結果は、微生物遺伝子の機能カテゴリーごとの存在量を示し、宇宙空間特有の環境が微生物群集の遺伝的多様性や機能にどのような影響を与えているかを示唆しています。ただし、提供情報は図の修正に関する内容が中心であり、詳細な結論については原論文を参照する必要があります。
Microbial Characteristics of ISS Environmental Surfaces,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8421509/,本研究は、国際宇宙ステーション（ISS）の飲料水システムに存在する多種微生物群集の長期的な表現型変化を明らかにすることを目的としています。NASAが数年間にわたり収集した微生物分離株を用いて、抗生物質耐性や代謝、溶血作用、バイオフィルムの構造・組成など、宇宙環境特有の閉鎖空間での微生物の機能的特徴を詳細に解析しました。その結果、微生物間の相互作用や適応が時間経過とともに変化し、ISSの微小重力環境や限られた新規微生物の導入条件下で独自の生態系が形成されていることが示されました。これらの知見は、宇宙空間における水系の微生物リスク評価や地上の閉鎖環境管理に重要な示唆を与えるものです。
"Draft Genome Sequences from a Novel Clade of Bacillus cereus Sensu Lato Strains, Isolated from the International Space Station.",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5552977/,本研究は、国際宇宙ステーション（ISS）内で採取された新規のBacillus cereus sensu lato群に属する6株のバチルス菌のドラフトゲノム配列を解析することを目的としています。これらの菌株は、ISSの日本実験棟、米国ハーモニーノード2、ロシアのズヴェズダモジュールから分離され、宇宙環境特有の微生物多様性や適応機構の理解に資することが期待されます。ゲノム解析により、これらの菌株がBacillus anthracis、B. cereus、B. thuringiensisのグループに属することが確認され、ISS内の微生物生態系の特徴を明らかにする基盤データが得られました。ただし、論文情報からは具体的な機能解析や宇宙環境への影響についての詳細な結論は示されておらず、今後の研究でさらなる解明が必要と考えられます。
